participant_id,species,species_shown,attitude,hunting_approval,conservation_status,conservation_dontknow,edibility,familiarity,desire_to_see,wtp_hunt,wtp_view,danger_humans,destructive_property,discrepancy_score,wvo_mutualism,wvo_domination,christian_nationalism_score,political_ideology,hunter_status,has_pets,game_meat_freq,eats_meat
R_3waZLy3Ub7ygyHv,American robin,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Bald eagle,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Bison,FALSE,4,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-3,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Black bear,TRUE,4,1,Of concern/vulnerable,FALSE,1,2,1,4,2,3,3,-3,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Brown rat,FALSE,2,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-1,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Cougar,FALSE,4,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-3,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Coyote,TRUE,3,2,Stable/least concern,FALSE,1,2,1,2,2,2,4,-1,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Elk,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Gray wolf,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Mallard duck,FALSE,4,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-3,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Raccoon,TRUE,4,1,Overabundant,FALSE,1,2,1,2,2,2,3,-3,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Rattlesnake,TRUE,2,1,NA,TRUE,2,1,1,2,2,3,1,-1,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Striped skunk,FALSE,2,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-1,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,Tundra swan,FALSE,4,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-3,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3waZLy3Ub7ygyHv,White-tailed deer,TRUE,4,1,Stable/least concern,FALSE,4,2,1,3,2,1,3,-3,5.666666666666667,3,1.6666666666666667,81,"Yes, I know someone who hunts",TRUE,2,TRUE
R_3yKs02hxZDlyayd,African savanna elephant,TRUE,1,1,Stable/least concern,FALSE,3,2,2,4,3,2,3,0,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,American crow,FALSE,2,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,American robin,FALSE,4,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Bald eagle,FALSE,2,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Bison,TRUE,2,3,NA,TRUE,1,2,2,2,4,3,3,1,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Black bear,FALSE,2,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Brown rat,FALSE,5,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-2,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Cougar,FALSE,4,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-1,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Coyote,TRUE,1,5,Of concern/vulnerable,FALSE,2,2,3,2,4,2,2,4,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Elk,FALSE,2,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Gray wolf,TRUE,1,5,Of concern/vulnerable,FALSE,2,3,4,3,3,2,2,4,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Mallard duck,TRUE,3,3,Stable/least concern,FALSE,2,2,3,2,4,2,3,0,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Raccoon,FALSE,1,5,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,4,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Rattlesnake,FALSE,3,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Striped skunk,FALSE,3,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-1,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,Tundra swan,FALSE,1,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_3yKs02hxZDlyayd,White-tailed deer,FALSE,3,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-1,2.3333333333333335,3.3333333333333335,2.3333333333333335,27,"Yes, I hunt or have hunted in the past",TRUE,2,TRUE
R_51Jj666kDrlntO9,African savanna elephant,TRUE,1,3,Of concern/vulnerable,FALSE,2,2,1,3,2,2,3,2,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,American crow,TRUE,2,3,NA,TRUE,3,3,4,3,3,3,2,1,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,American robin,TRUE,3,3,Stable/least concern,FALSE,3,1,2,4,4,4,4,0,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Bald eagle,FALSE,4,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-1,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Bison,TRUE,4,3,NA,TRUE,4,1,3,5,4,4,4,-1,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Black bear,FALSE,3,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Brown rat,FALSE,4,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-2,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Cougar,FALSE,2,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Coyote,FALSE,2,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Elk,FALSE,2,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Gray wolf,FALSE,2,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Mallard duck,FALSE,3,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Raccoon,FALSE,1,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Rattlesnake,FALSE,3,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-1,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Striped skunk,TRUE,2,3,NA,TRUE,4,3,4,3,5,3,4,1,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,Tundra swan,FALSE,2,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_51Jj666kDrlntO9,White-tailed deer,FALSE,3,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2.6666666666666665,3.6666666666666665,2.5,75,No,FALSE,3,TRUE
R_5JRDvhXCuaxQUFj,African savanna elephant,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,American crow,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,American robin,TRUE,4,1,Stable/least concern,FALSE,1,5,3,1,1,1,1,-3,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Bald eagle,FALSE,3,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-2,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Bison,FALSE,3,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Black bear,FALSE,3,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Brown rat,FALSE,2,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Cougar,TRUE,5,1,Critically endangered,FALSE,1,1,5,6,5,2,2,-4,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Coyote,TRUE,4,2,Stable/least concern,FALSE,1,1,4,3,2,1,2,-2,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Elk,FALSE,3,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Gray wolf,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Mallard duck,TRUE,1,4,Overabundant,FALSE,4,4,2,1,1,1,3,3,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Raccoon,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Rattlesnake,FALSE,2,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Striped skunk,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,Tundra swan,TRUE,4,1,Of concern/vulnerable,FALSE,1,1,5,1,3,1,1,-3,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5JRDvhXCuaxQUFj,White-tailed deer,FALSE,4,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,7,3.3333333333333335,2,100,"Yes, I know someone who hunts",TRUE,2,TRUE
R_5OuCV9vdl5yW0r4,African savanna elephant,TRUE,5,1,Critically endangered,FALSE,1,1,5,5,3,2,1,-4,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,American crow,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,American robin,FALSE,3,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-2,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Bald eagle,FALSE,3,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-1,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Bison,TRUE,5,1,Critically endangered,FALSE,4,2,4,4,3,2,1,-4,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Black bear,FALSE,4,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-3,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Brown rat,FALSE,1,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,3,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Cougar,FALSE,2,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Coyote,FALSE,1,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,3,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Elk,TRUE,5,1,Of concern/vulnerable,FALSE,4,1,4,3,2,2,1,-4,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Gray wolf,TRUE,4,2,Threatened,FALSE,1,1,3,3,2,2,1,-2,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Mallard duck,FALSE,3,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-2,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Raccoon,FALSE,5,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-3,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Rattlesnake,FALSE,1,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Striped skunk,FALSE,2,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,Tundra swan,FALSE,2,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-1,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5OuCV9vdl5yW0r4,White-tailed deer,TRUE,3,1,Stable/least concern,FALSE,1,3,1,1,1,1,1,-2,5.333333333333333,2,2.5,93,"Yes, I know someone who hunts",TRUE,1,TRUE
R_5eR9UKThDZYhc8L,African savanna elephant,FALSE,5,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-3,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,American crow,FALSE,1,5,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,4,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,American robin,TRUE,5,1,Stable/least concern,FALSE,1,5,4,1,1,1,1,-4,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Bald eagle,TRUE,4,1,Of concern/vulnerable,FALSE,1,5,4,1,1,1,1,-3,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Bison,FALSE,5,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-3,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Black bear,FALSE,5,5,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Brown rat,FALSE,1,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Cougar,FALSE,2,5,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,3,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Coyote,FALSE,2,5,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,3,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Elk,FALSE,5,5,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Gray wolf,TRUE,5,4,Of concern/vulnerable,FALSE,1,1,3,6,1,3,2,-1,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Mallard duck,FALSE,5,5,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Raccoon,TRUE,3,5,Overabundant,FALSE,1,5,3,3,1,3,3,2,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Rattlesnake,FALSE,2,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Striped skunk,FALSE,3,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,Tundra swan,FALSE,5,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-2,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5eR9UKThDZYhc8L,White-tailed deer,TRUE,3,5,Overabundant,FALSE,5,5,3,6,1,2,5,2,4,3.3333333333333335,3,50,"Yes, I hunt or have hunted in the past",TRUE,3,TRUE
R_5fY3ghB9FFqyrgl,African savanna elephant,FALSE,3,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-1,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,American crow,FALSE,2,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,American robin,TRUE,4,2,NA,TRUE,2,5,3,2,1,1,1,-2,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Bald eagle,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Bison,TRUE,5,3,NA,TRUE,5,2,5,4,1,2,1,-2,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Black bear,TRUE,4,3,NA,TRUE,4,1,5,5,3,2,1,-1,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Brown rat,FALSE,3,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Cougar,TRUE,5,2,NA,TRUE,4,1,5,4,1,2,1,-3,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Coyote,FALSE,2,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Elk,FALSE,4,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Gray wolf,FALSE,5,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-2,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Mallard duck,FALSE,4,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-2,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Raccoon,FALSE,3,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Rattlesnake,FALSE,2,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Striped skunk,FALSE,3,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,Tundra swan,FALSE,3,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5fY3ghB9FFqyrgl,White-tailed deer,TRUE,4,4,Overabundant,FALSE,5,5,3,2,1,1,2,0,5,1.6666666666666667,3.1666666666666665,28,"Yes, I know someone who hunts",FALSE,2,TRUE
R_5sihjF4ipZnoVup,African savanna elephant,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,4.333333333333333,3.3333333333333335,2.3333333333333335,82,No,TRUE,1,TRUE
R_5sihjF4ipZnoVup,American crow,TRUE,5,1,Stable/least concern,FALSE,2,5,3,1,1,1,1,-4,4.333333333333333,3.3333333333333335,2.3333333333333335,82,No,TRUE,1,TRUE
R_5sihjF4ipZnoVup,American robin,FALSE,4,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-1,4.333333333333333,3.3333333333333335,2.3333333333333335,82,No,TRUE,1,TRUE
R_5sihjF4ipZnoVup,Bald eagle,TRUE,4,2,Of concern/vulnerable,FALSE,2,4,4,6,3,1,2,-2,4.333333333333333,3.3333333333333335,2.3333333333333335,82,No,TRUE,1,TRUE
R_5sihjF4ipZnoVup,Bison,FALSE,4,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-1,4.333333333333333,3.3333333333333335,2.3333333333333335,82,No,TRUE,1,TRUE
R_5sihjF4ipZnoVup,Black bear,TRUE,3,2,Of concern/vulnerable,FALSE,1,1,1,6,3,1,2,-1,4.333333333333333,3.3333333333333335,2.3333333333333335,82,No,TRUE,1,TRUE
R_5sihjF4ipZnoVup,Brown rat,FALSE,3,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,4.333333333333333,3.3333333333333335,2.3333333333333335,82,No,TRUE,1,TRUE
R_5sihjF4ipZnoVup,Cougar,FALSE,4,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-2,4.333333333333333,3.3333333333333335,2.3333333333333335,82,No,TRUE,1,TRUE
R_5sihjF4ipZnoVup,Coyote,FALSE,4,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-2,4.333333333333333,3.3333333333333335,2.3333333333333335,82,No,TRUE,1,TRUE
R_5sihjF4ipZnoVup,Elk,FALSE,3,4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,4.333333333333333,3.3333333333333335,2.3333333333333335,82,No,TRUE,1,TRUE
R_5sihjF4ipZnoVup,Gray wolf,FALSE,5,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,-4,4.333333333333333,3.3333333333333335,2.3333333333333335,82,No,TRUE,1,TRUE
